id,campus,00,01,02,03,04,05,06,07,08,09,r00,r01,final
21231,7,0,0,0,0,0,75,0,0,0,0,0,0,6
19725,7,0,0,0,0,0,0,0,0,0,0,0,0,0
23268,7,65,50,0,75,0,0,9,65,0,80,115,0,63
21134,7,83,57,67,0,0,0,0,0,0,0,0,0,19
21202,7,90,43,0,0,0,0,0,0,0,0,0,0,6
19729,7,0,0,0,0,0,0,0,0,0,0,0,0,0
23047,7,0,0,0,0,0,0,0,0,0,0,0,0,0
21449,1,81,57,0,62,60,0,0,55,0,0,119,0,63
21697,1,90,56,0,100,0,70,0,0,0,80,102,0,63
21325,1,65,88,0,100,60,45,0,75,0,0,82,0,63
20872,1,90,0,0,100,60,55,0,0,0,0,119,0,56
20347,1,88,60,13,91,60,0,0,0,0,0,77,0,56
16513,1,66,67,0,75,60,0,0,0,0,0,110,88,63
18770,7,88,72,0,100,93,85,0,0,0,0,80,0,63
20007,1,90,47,0,70,60,40,0,55,0,0,111,0,56
19213,1,65,24,0,100,0,40,0,100,0,80,109,0,56
18716,1,73,83,0,100,92,80,0,100,0,0,112,0,69
18616,1,0,0,0,0,0,0,0,0,0,0,0,0,0
21308,1,0,0,60,100,0,70,0,0,0,0,117,0,50
21716,1,125,100,71,100,100,35,0,100,0,80,119,0,75
18868,1,125,29,0,100,60,90,0,75,0,0,116,0,63
15764,1,86,48,20,100,93,85,0,0,0,0,90,0,56
24367,1,90,67,0,100,0,0,0,0,0,0,84,0,50
21939,1,101,0,0,100,60,90,0,75,0,0,119,0,63
22528,8,90,87,0,75,87,-42,0,100,0,80,0,81,69
16017,1,125,100,0,100,60,45,0,100,0,40,117,0,63
19014,1,90,63,0,100,100,70,0,100,0,21,108,0,69
21644,1,105,87,0,100,0,35,0,75,0,0,119,0,56
18792,1,90,7,5,75,60,40,0,0,0,0,108,0,50
20819,1,90,80,0,100,60,80,0,100,0,0,119,0,69
24401,1,118,100,81,100,100,80,125,100,63,100,100,88,100
15299,1,31,77,15,100,53,10,8,75,0,25,100,0,56
22732,8,90,0,101,100,73,70,0,0,0,0,109,0,63
15967,1,90,87,0,100,66,55,0,0,0,0,96,0,63
20096,1,88,73,0,100,96,80,0,0,0,0,100,0,63
21448,1,90,87,0,100,60,40,0,75,0,0,110,0,63
21741,1,88,15,0,75,60,20,0,75,0,76,72,0,63
19315,1,90,0,0,70,60,90,0,0,0,0,72,0,56
19971,1,90,67,0,96,60,80,0,13,0,13,116,0,63
20063,7,90,83,60,100,60,30,0,75,0,0,119,0,69
24351,1,90,70,60,78,0,55,0,0,0,0,106,0,63
24239,1,90,100,55,100,84,0,0,100,0,80,95,0,75
21497,1,122,57,60,100,20,40,0,0,0,0,100,0,56
20051,1,90,22,0,100,60,0,0,0,0,0,93,0,50
20098,7,65,67,0,75,60,80,0,75,0,0,100,0,69
15626,1,100,100,0,0,0,55,0,0,0,0,111,0,50
20829,1,88,60,30,100,60,40,0,75,0,0,70,0,63
19991,1,0,0,0,0,0,0,0,0,0,0,0,0,0
18734,1,88,81,0,100,0,70,0,0,0,0,119,0,56
18933,1,88,39,0,91,61,90,0,100,0,80,97,0,69
19989,1,0,0,0,0,0,0,0,0,0,0,77,0,13
19972,1,90,77,0,100,60,90,0,100,0,50,104,0,75
22351,8,88,73,0,100,0,95,0,75,0,0,0,75,63
19286,1,90,67,0,100,66,0,0,0,0,0,80,0,56
19918,7,65,57,0,75,60,0,0,0,0,0,117,0,56
11718,1,125,100,73,98,100,90,0,100,0,100,119,0,81
20006,1,90,57,0,100,58,35,0,55,0,0,119,0,63
24396,1,88,26,0,95,60,70,0,100,0,0,97,0,63
16594,1,0,60,0,100,62,-42,0,0,0,0,119,0,50
23123,8,101,47,51,60,0,70,0,0,0,0,98,0,56
22576,8,88,77,0,100,0,0,0,100,0,0,101,0,56
21433,1,90,70,0,75,0,90,0,0,0,0,107,0,56
21646,1,40,70,0,100,60,0,0,0,0,0,83,0,50
22668,8,90,57,18,100,60,40,0,100,0,0,-42,90,63
22416,8,90,76,60,97,68,55,49,100,0,65,88,75,88
19937,1,81,55,0,100,0,0,0,0,0,0,119,0,50
23063,8,90,87,0,100,60,80,0,83,0,83,104,101,81
20295,1,90,57,0,100,98,70,0,55,0,0,116,0,69
20074,1,95,0,0,0,0,0,0,0,0,0,0,0,6
22500,8,65,67,0,100,0,15,0,75,0,0,101,0,56
22360,8,0,0,0,0,0,0,0,0,0,0,0,0,0
22378,8,90,87,18,90,60,15,16,83,0,100,102,0,69
21542,1,90,93,0,100,57,55,0,86,0,75,116,0,75
22899,7,88,83,0,100,96,60,0,75,0,0,116,0,69
20000,1,103,35,66,100,60,55,0,100,0,80,85,0,75
21779,1,90,63,0,98,0,0,0,0,0,0,117,0,50
17270,1,90,67,0,100,55,60,0,50,0,0,119,0,69
20027,1,98,87,0,100,60,65,0,70,0,0,109,0,69
19941,1,90,73,0,100,100,15,0,100,0,95,117,0,69
18771,1,65,50,0,100,0,30,0,100,0,65,110,0,63
21673,7,65,67,0,100,0,-42,0,100,0,0,99,0,56
19077,1,88,53,0,100,51,40,0,0,0,0,100,0,56
22664,8,91,67,0,100,60,40,0,75,0,0,100,0,63
20370,1,65,15,60,75,60,50,0,75,0,0,100,0,69
11441,1,0,0,0,0,0,0,0,0,0,0,0,0,0
21411,1,0,0,0,0,0,10,0,0,0,0,0,0,0
15646,1,0,0,0,0,0,0,0,0,0,0,0,0,0
19879,1,0,0,0,100,60,10,0,75,0,0,88,0,50
22339,8,90,83,60,100,60,40,28,100,0,100,105,90,81
22700,8,90,87,0,75,59,10,0,100,0,25,104,0,63
20855,1,90,77,0,98,62,70,0,0,0,0,117,0,63
21383,7,0,87,0,100,82,0,0,0,0,0,84,0,50
19106,1,90,44,25,100,100,0,0,0,0,0,113,0,50
21472,1,75,0,0,96,0,90,0,0,0,0,119,0,50
20846,1,0,70,0,75,0,40,0,75,0,80,119,0,56
19241,1,53,47,0,100,60,80,0,0,0,0,91,0,56
20462,1,90,73,60,75,94,85,70,100,0,0,97,0,81
20339,1,101,87,0,100,0,65,0,0,0,0,115,0,56
22421,8,90,77,25,94,60,10,16,100,0,35,109,0,63
22756,8,65,0,0,100,60,0,0,100,0,60,0,101,63
19184,1,90,54,0,100,97,0,0,0,0,0,109,0,56
19330,1,0,67,0,100,0,0,0,100,0,0,108,0,50
22603,8,88,47,0,100,60,35,0,75,0,0,109,0,56
22522,8,0,0,0,0,0,0,0,0,0,0,0,0,0
18637,1,0,0,0,0,0,0,0,0,0,0,0,0,0
22472,8,90,67,0,100,90,0,0,100,0,80,0,101,69
19837,1,90,73,8,0,61,15,0,0,0,55,108,0,56
22509,8,90,67,0,95,60,45,0,100,0,0,102,0,63
21399,1,65,72,0,100,59,70,0,0,0,0,117,0,63
18763,1,103,73,25,89,0,0,0,0,0,0,117,0,50
23059,8,90,77,0,100,62,45,0,75,0,65,109,0,69
23227,8,95,77,15,100,52,40,0,100,0,53,101,0,69
22392,8,60,74,0,75,45,35,0,0,0,65,100,0,56
22469,8,114,77,0,100,74,90,0,100,0,0,98,0,69
22591,8,0,14,0,0,0,0,0,0,0,0,0,0,0
23232,8,88,91,75,100,0,50,0,93,0,0,92,0,69
21339,1,90,77,0,100,60,75,0,0,0,0,119,0,63
22453,8,65,70,60,90,47,10,16,100,0,40,92,0,63
22366,8,65,84,40,75,88,90,0,91,0,70,70,68,81
23066,8,90,76,0,100,0,100,0,100,0,0,86,0,63
23078,8,0,100,89,100,98,0,0,100,0,0,97,0,63
23125,8,90,87,60,100,60,80,0,100,0,80,101,0,81
22713,8,88,100,90,90,59,70,28,100,0,80,105,0,81
22727,8,0,0,0,0,0,0,0,0,0,0,0,0,0
23260,8,90,60,0,100,0,0,0,100,0,30,99,0,56
22675,8,0,0,0,0,0,0,0,0,0,0,0,0,0
22611,8,73,0,0,100,0,0,0,100,0,65,105,0,56
22633,8,90,61,50,100,58,0,0,0,0,13,-42,75,63
22759,8,65,47,25,95,58,0,0,75,0,40,-42,68,56
20333,1,0,0,0,0,0,0,0,0,0,0,0,0,0
18824,1,125,59,0,75,89,0,0,0,0,13,91,0,56
20478,7,90,46,0,100,60,50,0,0,0,0,119,0,56
23709,5,48,0,0,75,0,10,0,0,0,0,0,0,6
24551,5,68,60,0,75,0,0,0,0,0,0,0,0,19
24082,5,0,43,15,0,0,0,0,33,0,0,0,0,0
23736,5,0,0,0,83,0,0,0,0,0,0,0,0,6
24602,5,0,0,60,94,66,10,0,50,0,0,0,70,56
24979,5,0,0,0,0,0,0,0,0,0,0,0,0,0
24157,5,8,0,0,15,68,10,0,75,0,0,104,0,38
23762,5,38,36,5,0,0,-42,0,40,0,0,0,0,0
23807,5,90,0,0,81,60,0,0,100,0,0,0,0,25
24604,5,65,0,0,0,60,0,0,0,0,0,0,0,13
24144,5,0,0,0,0,0,0,0,0,0,0,0,0,0
23733,5,0,26,0,83,0,0,0,0,0,0,0,0,6
24985,5,65,77,0,96,60,0,0,75,0,0,92,0,63
24513,5,0,51,0,0,0,10,0,0,0,0,0,0,6
25125,5,65,45,0,95,0,10,0,75,0,0,73,0,50
20026,1,90,83,0,100,85,70,0,0,0,0,102,0,63
20874,1,90,57,0,75,60,30,0,0,0,0,97,0,56
19274,1,90,67,0,100,60,80,0,0,0,0,114,0,63
19893,1,0,87,56,100,100,80,0,100,0,0,114,0,69
21581,1,90,57,0,100,0,0,0,0,0,0,100,0,50
19104,1,90,67,0,100,60,0,0,0,0,0,112,0,56
18600,1,90,67,0,83,0,70,0,0,0,0,119,0,56
24121,5,86,47,0,0,0,10,36,71,0,80,0,0,19
24161,5,0,13,0,63,13,0,0,0,0,0,0,0,6
11627,1,90,10,0,100,100,0,0,100,0,0,107,0,56
14584,1,73,67,0,75,5,0,0,0,0,0,101,0,50
20165,1,0,0,0,0,0,0,0,0,0,0,0,0,0
24922,5,21,17,30,71,100,10,28,100,0,66,0,70,56
25099,5,25,8,0,75,0,10,0,75,0,0,0,0,13
24115,5,51,47,0,66,60,10,0,75,0,0,0,0,25
23874,5,0,26,0,75,0,0,36,100,0,100,79,0,50
20188,1,90,67,0,100,73,55,53,100,0,0,98,0,75
25054,5,75,0,0,75,60,0,0,75,0,0,110,0,56
23704,5,0,0,0,30,0,0,0,55,0,0,0,0,6
24536,5,90,63,0,65,0,10,0,75,0,0,89,0,56
23735,5,65,47,25,0,0,10,0,75,0,80,54,0,50
25134,5,0,13,60,0,60,0,0,0,0,0,43,0,13
25056,5,15,0,0,87,0,0,0,0,0,0,0,0,6
25069,5,58,67,0,100,60,0,0,0,0,0,81,0,56
20260,1,65,57,0,100,0,0,0,0,0,0,111,0,50
11212,1,81,77,0,100,60,10,0,0,0,0,114,0,56
24568,5,25,7,0,0,0,10,0,25,0,3,0,0,0
21412,7,90,87,0,96,60,15,0,0,0,0,98,0,56
10376,1,0,0,0,0,0,0,0,0,0,0,0,0,56
24595,5,45,63,0,75,0,10,0,0,0,0,0,0,13
25065,5,0,0,0,0,0,10,0,0,0,0,0,0,0
24902,5,25,0,0,0,39,0,0,0,0,0,0,0,0
24326,1,90,80,0,100,60,10,0,75,0,0,105,0,63
23712,5,25,57,0,75,0,0,0,0,0,0,0,0,13
14736,1,0,39,0,100,0,40,0,75,0,0,77,0,38
14517,1,90,47,0,100,60,0,0,55,0,0,101,0,56
24606,5,90,0,0,75,0,0,0,0,0,0,0,0,13
24080,5,15,0,0,0,0,10,0,16,0,0,43,0,0
23877,5,0,18,0,75,0,0,0,0,0,0,0,0,6
24507,5,90,67,0,75,60,0,0,0,0,0,0,0,25
23723,5,10,47,0,0,0,0,0,0,0,0,0,0,0
24926,5,90,39,0,96,60,0,0,75,0,0,92,0,56
21891,1,90,0,0,100,58,0,0,0,0,0,111,0,50
20141,1,0,82,0,100,60,0,0,100,0,0,101,0,56
19999,1,91,57,0,98,58,-42,0,0,0,0,92,0,56
23701,5,0,6,0,75,60,10,0,75,0,0,100,0,50
24577,5,25,0,0,58,60,0,0,75,0,0,28,68,50
23777,5,25,0,0,0,0,0,0,0,0,0,0,0,0
25122,5,0,47,0,71,59,0,0,100,0,0,102,0,50
14905,1,90,100,80,100,60,45,0,0,0,0,108,0,63
24867,5,0,0,0,75,0,0,0,0,0,0,0,0,6
24067,5,90,57,0,100,0,0,0,0,0,0,106,0,50
24942,5,0,0,0,0,0,0,0,0,0,0,0,0,0
24124,5,51,0,0,75,0,10,0,100,0,0,0,0,19
24112,5,58,0,0,0,60,10,0,75,0,0,0,0,19
25135,5,15,12,0,100,58,0,0,55,0,0,0,0,19
24540,5,89,0,0,75,0,0,0,75,0,0,0,0,19
24842,5,92,1,0,75,0,10,0,0,0,0,0,0,13
24541,5,0,0,0,0,0,0,0,0,0,0,0,0,0
24514,5,90,57,0,74,0,10,0,75,0,0,106,0,56
24187,5,0,0,0,0,0,0,0,0,0,0,0,0,0
23769,5,0,0,0,0,0,10,0,0,0,0,0,0,0
24580,5,43,57,0,0,0,0,0,0,0,0,0,0,6
24612,5,90,63,0,97,0,0,0,0,0,0,0,0,19
19236,1,88,67,0,75,0,35,0,75,0,0,100,0,56
24941,5,0,0,0,0,0,0,0,0,0,0,0,0,0
23786,5,0,0,0,0,0,0,0,0,0,0,0,0,0
24961,5,0,0,0,43,0,0,0,0,0,0,0,0,0
25090,5,90,0,0,75,55,10,0,75,0,0,88,0,56
24952,5,0,0,0,0,0,0,0,0,0,0,0,0,0
23731,5,65,0,0,0,0,0,0,0,0,0,0,0,6
24535,5,25,77,0,8,0,0,0,75,0,0,92,0,38
23726,5,0,0,0,0,0,0,0,0,0,0,0,0,0
24570,5,58,1,0,75,15,0,0,75,0,0,100,0,50
24549,5,65,43,0,100,60,0,0,40,0,0,72,0,50
24166,5,0,67,0,0,60,0,0,100,0,0,28,0,19
24521,5,25,47,0,0,0,0,0,0,0,0,0,0,0
24496,5,0,87,60,96,60,0,0,0,0,0,92,0,56
24963,5,0,39,0,100,90,0,0,55,0,80,88,0,56
25106,5,43,56,0,75,57,0,0,58,0,0,92,0,56
24194,5,33,0,0,0,0,0,0,0,0,0,0,0,0
23773,5,0,0,0,0,0,0,0,0,0,0,0,0,0
24550,5,0,47,0,0,45,10,0,0,0,0,0,0,0
21403,1,88,45,0,100,49,75,0,100,0,0,119,0,56
23738,5,25,39,0,0,0,0,0,0,0,0,0,0,0
21352,1,90,87,0,100,60,35,0,100,0,0,110,0,63
24451,1,90,96,101,100,100,40,0,91,0,100,116,0,75
21757,1,90,0,0,75,73,90,0,0,0,0,115,0,56
24896,5,90,67,0,66,98,10,0,0,0,0,104,0,56
24569,5,81,67,46,96,60,-42,0,100,0,0,96,0,63
21677,7,68,73,0,100,60,0,0,0,0,0,100,0,56
24908,5,36,26,5,66,0,10,0,75,0,0,0,0,13
24494,5,83,0,0,68,49,0,0,0,0,0,0,0,13
20435,1,81,0,0,100,60,0,0,100,0,0,88,0,56
23745,5,0,0,0,0,15,0,0,0,0,0,0,0,0
24565,5,0,0,0,0,0,0,0,0,0,0,0,0,0
24620,5,65,23,0,0,34,0,0,75,0,0,92,63,50
25131,5,0,0,0,0,0,0,0,0,0,0,0,0,0
24165,5,0,0,0,75,0,0,0,0,0,0,0,0,6
21560,1,90,67,0,75,60,0,0,0,0,0,110,0,56
19099,1,88,73,0,100,0,80,0,61,0,0,119,0,63
25083,5,65,47,25,25,0,0,0,75,0,0,73,0,38
21626,7,90,53,0,75,60,0,0,0,0,0,101,0,56
24849,5,0,29,0,0,0,0,0,0,0,0,0,0,0
24084,5,10,23,0,67,0,10,0,100,0,0,72,0,38
18679,1,45,47,0,68,0,65,0,75,0,53,101,0,56
23749,5,0,0,0,0,0,0,0,0,0,0,0,0,0
23754,5,0,0,0,0,0,0,0,0,0,0,92,0,13
24977,5,65,44,0,96,0,10,0,100,0,0,92,0,50
23787,5,0,0,0,0,0,0,0,0,0,0,0,0,0
18646,1,90,73,0,100,80,65,0,75,0,65,115,0,75
22266,1,90,57,0,75,0,0,0,0,0,0,119,0,50
25143,5,73,0,0,66,0,10,0,0,0,0,0,68,38
19303,1,88,57,0,100,79,10,0,0,0,80,102,0,63
24505,5,0,63,0,0,0,10,0,0,0,0,0,0,6
24527,5,0,0,0,0,0,0,0,0,0,0,92,0,13
24068,5,10,0,0,0,0,0,0,0,0,0,0,0,0
24511,5,0,57,0,75,0,10,0,3,0,0,0,0,13
23882,5,81,0,0,68,67,0,0,75,0,0,70,0,56
20039,1,75,87,0,100,0,15,0,0,0,0,116,0,50
23778,5,0,67,0,75,0,0,0,0,0,0,0,0,13
19903,1,15,0,0,0,0,0,0,0,0,0,0,0,0
14535,1,88,0,0,98,30,0,0,75,0,80,102,0,56
20847,1,90,100,40,100,100,40,0,100,0,65,117,0,69
21315,1,93,77,0,100,0,0,0,0,0,0,119,0,50
22281,1,65,57,0,0,22,0,0,75,0,0,0,0,19
21058,7,41,0,0,0,0,0,0,0,0,0,0,0,0
18456,5,0,0,0,0,50,10,0,75,0,0,0,0,13
18568,1,117,100,0,100,60,65,0,100,0,0,114,0,69
24500,5,0,0,0,0,0,10,0,55,0,0,0,0,6
23463,7,65,57,53,100,0,110,0,0,0,0,115,0,63
21402,1,90,2,0,75,0,0,0,75,0,0,87,0,50
22925,7,96,87,0,100,0,0,0,0,0,0,96,0,50
20269,1,92,57,0,100,0,0,0,0,0,0,115,0,50
24557,5,0,0,0,0,0,10,0,0,0,0,0,0,0
25070,5,0,0,0,0,0,10,0,83,0,0,0,0,6
23881,5,0,0,0,0,0,0,0,0,0,0,0,0,0
18341,5,0,0,0,0,0,0,0,0,0,0,88,0,13
19108,1,90,0,0,75,15,70,0,55,0,0,111,0,56
23844,7,80,0,0,0,0,0,0,0,0,0,100,0,25
23886,5,0,0,0,0,0,0,0,0,0,0,0,0,0
21918,1,101,60,0,100,0,65,0,0,0,0,110,0,56
18138,5,0,0,0,0,0,0,0,0,0,0,0,0,0
19857,1,0,0,0,0,0,0,0,0,0,0,0,0,0
23679,7,90,53,0,100,76,0,0,0,0,0,96,0,56
18834,1,125,79,0,100,0,0,0,0,0,0,114,0,50
20960,7,0,50,0,0,0,0,0,0,0,0,0,0,6
23728,5,41,13,0,70,15,0,0,0,0,0,0,0,6
24848,5,81,0,0,0,0,0,0,0,0,0,0,0,6
25137,5,0,0,0,0,0,0,0,0,0,0,0,0,0
23795,5,38,0,0,0,0,10,0,75,0,0,0,0,6
24973,5,90,67,26,100,100,10,0,83,0,0,100,0,63
20986,7,94,15,0,100,0,110,0,0,0,80,96,0,56
18147,5,0,0,0,0,0,0,0,0,0,0,0,0,25
24109,5,0,0,0,0,0,0,0,0,0,0,0,0,0
23873,5,0,0,0,0,0,0,0,0,0,0,0,0,0
23748,5,0,47,0,61,59,0,0,68,0,0,0,0,19
24497,5,90,67,0,75,0,10,0,100,0,80,88,0,63
25103,5,0,0,0,15,21,10,0,50,0,0,0,0,6
23722,5,0,0,0,0,0,0,0,0,0,0,0,0,0
24125,5,0,0,0,75,0,0,0,0,0,0,0,0,6
24188,5,65,31,0,0,0,0,0,0,0,0,0,0,6
23727,5,0,0,0,0,45,0,0,0,0,0,0,0,0
23798,5,81,67,5,0,0,0,0,0,0,0,0,0,13
24116,5,25,59,0,75,57,10,0,33,0,0,89,0,50
23424,7,92,50,0,83,60,110,0,13,0,80,109,0,69
24980,5,20,39,0,75,0,0,0,0,0,0,0,0,6
24855,5,0,0,0,0,0,0,0,0,0,0,0,0,0
23761,5,0,0,0,0,0,0,0,0,0,0,0,0,0
20259,1,65,77,0,100,0,10,0,0,0,0,107,0,50
24900,5,0,0,0,0,0,0,0,0,0,0,92,0,13
23697,5,45,73,0,0,60,10,60,0,0,100,102,0,56
20149,1,0,63,0,58,59,15,0,0,0,0,119,0,50
16944,1,90,70,0,100,0,0,0,75,0,11,100,0,56
24914,5,0,0,0,0,44,10,0,0,0,0,0,0,0
20835,1,90,87,0,100,96,0,0,0,0,0,105,0,56
21603,1,90,67,0,100,0,0,0,0,0,0,98,0,50
18708,1,0,0,0,0,0,0,0,0,0,0,0,0,0
24892,5,20,58,0,0,0,0,0,68,0,0,61,0,38
24099,5,78,61,0,75,0,0,0,0,0,0,81,0,50
23750,5,20,13,15,63,0,0,40,0,0,0,0,68,25
24954,5,51,0,0,0,80,10,13,0,0,65,0,63,50
24609,5,0,0,0,0,0,0,0,0,0,0,0,0,0
23663,7,0,0,0,0,0,0,0,0,0,0,0,0,0
25138,5,0,0,0,0,0,0,0,0,0,0,0,0,0
23868,5,0,0,0,0,0,0,0,0,0,0,0,0,0
23879,5,0,0,0,98,0,0,0,0,0,0,0,0,6
23759,5,0,32,26,60,0,10,0,70,0,0,78,0,38
25124,5,0,0,0,0,0,10,18,0,0,0,0,0,1
23768,5,0,47,0,83,0,0,0,0,0,0,0,0,6
24509,5,15,4,60,0,59,0,0,68,0,0,79,0,50
19080,7,88,57,0,0,60,10,0,55,0,0,115,0,56
24520,5,0,15,1,60,0,0,0,0,0,0,0,0,6
24117,5,0,0,5,0,0,0,0,0,0,0,0,0,0
23758,5,0,67,0,0,0,0,0,0,0,0,0,0,6
24196,5,88,68,0,75,0,0,0,0,0,0,92,0,50
21304,1,73,73,0,100,66,0,0,75,0,26,119,0,63
23521,7,0,0,0,75,0,110,0,75,0,0,0,0,19
24441,1,0,76,0,100,60,15,0,75,0,0,116,0,56
24873,5,85,0,0,75,52,0,0,66,0,0,92,0,56
24151,5,0,67,0,69,68,10,0,100,0,26,96,0,56
19990,7,81,57,0,100,60,0,0,0,0,0,111,0,56
16946,1,0,60,0,75,100,0,0,0,0,0,101,0,50
23004,7,0,0,0,0,0,0,0,0,0,0,0,0,0
24921,5,0,0,0,0,0,0,0,0,0,0,0,0,0
24553,5,0,57,0,100,85,0,0,75,0,0,88,0,56
18585,7,90,67,0,100,80,0,0,0,0,0,119,0,56
18642,1,90,26,0,75,100,70,0,0,0,0,97,0,56
16390,1,95,87,0,100,68,0,0,100,0,50,97,0,69
23695,5,0,0,0,0,0,0,0,0,0,0,0,0,0
18304,5,36,0,20,74,0,10,57,100,0,0,102,0,50
22921,7,0,0,0,0,0,0,0,0,0,0,0,0,0
24924,5,0,0,0,0,0,0,0,0,0,0,0,0,0
23721,5,65,47,0,74,0,0,0,75,0,0,54,0,50
25098,5,0,0,0,70,60,0,0,75,0,0,88,0,50
24674,7,0,57,0,100,0,110,0,0,0,0,96,0,50
21032,7,0,0,0,0,0,0,0,0,0,0,0,0,0
21241,7,0,73,0,100,64,0,0,0,0,0,70,0,50
24925,5,65,0,0,100,0,10,0,66,0,0,100,0,50
24493,5,0,0,0,88,58,10,0,55,0,0,102,0,50
24841,5,0,0,0,100,0,0,0,0,0,0,0,0,6
24554,5,0,47,16,0,40,0,0,0,0,0,92,0,13
24106,5,45,50,0,75,0,0,0,0,0,0,0,0,13
24184,5,51,0,0,50,0,0,0,0,0,0,0,0,13
22955,7,65,83,0,100,60,-42,0,0,0,0,70,0,56
21257,7,0,0,0,0,0,0,0,0,0,0,97,0,13
27787,8,90,63,0,100,0,0,0,0,0,100,-42,0,7
24690,7,90,0,0,100,0,0,0,0,0,100,100,0,50
27721,8,90,77,81,0,100,90,60,0,0,80,116,0,98
23061,8,92,53,0,100,59,0,0,0,0,95,105,0,63
23218,8,113,60,0,0,0,0,0,0,0,0,111,68,50
23222,8,90,67,26,100,52,0,0,0,0,100,101,0,63
23133,8,90,69,13,100,100,15,0,0,0,100,104,0,63
22526,8,0,47,0,75,81,0,0,0,0,0,0,0,13
23127,8,73,0,0,75,0,60,0,100,0,60,104,0,63
22578,8,90,87,0,0,0,0,0,0,0,86,101,0,50
22731,8,0,53,0,75,60,-42,0,75,0,25,104,0,56
23235,8,90,67,0,96,60,40,0,55,0,0,104,0,63
23199,8,0,0,0,0,0,0,0,0,0,0,0,0,0
22650,8,90,77,11,91,58,0,5,75,0,100,108,0,69
22451,8,0,73,0,0,0,0,0,0,0,0,-42,0,6
22568,8,90,67,0,98,0,0,0,100,0,80,105,0,63
24716,7,90,80,53,0,0,0,0,0,0,0,100,0,50
22488,8,45,47,0,75,58,55,0,100,0,0,0,68,56
22458,8,0,0,0,0,0,0,0,0,0,0,0,0,0
22695,8,65,57,6,75,54,-42,0,75,0,0,111,0,63
22753,8,0,67,0,100,0,0,0,0,0,50,88,0,50
19652,7,65,67,40,100,100,95,66,100,0,100,119,0,81
19772,7,90,83,21,100,97,55,13,100,0,13,104,110,75
11305,1,90,0,0,73,60,80,28,100,0,40,102,0,63
11009,1,118,91,82,100,85,0,28,100,0,60,97,0,75
12286,1,65,53,23,100,93,80,0,100,0,93,119,0,75
20022,1,0,0,0,0,0,0,0,0,0,0,0,0,0
18682,1,90,29,0,75,60,90,0,75,0,0,110,0,63
21945,7,91,0,0,90,0,0,0,0,0,0,101,0,38
19035,1,0,0,0,0,0,0,0,0,0,0,113,0,13
20058,1,0,0,0,0,0,45,0,0,0,0,98,0,13
15085,1,65,60,0,100,55,0,0,0,0,0,92,0,56
15656,1,90,77,0,0,0,0,0,0,0,0,0,0,13
20372,1,90,76,0,96,0,0,0,0,0,0,97,0,50
24395,1,90,67,0,0,60,0,0,0,0,0,110,0,50
20020,1,0,87,0,0,0,40,60,100,0,0,90,0,50
22324,1,0,1,92,0,0,0,0,100,0,80,117,0,50
21683,1,0,0,0,100,66,90,0,0,0,0,87,0,50
21434,1,90,82,60,100,100,35,0,100,0,0,116,0,69
20845,1,90,67,0,100,59,15,0,0,0,75,116,0,63
21899,1,8,0,0,0,0,0,0,0,0,0,0,0,0
17245,1,90,0,0,100,0,0,0,75,0,0,96,0,50
21839,1,90,63,0,100,60,0,0,0,0,0,110,0,56
23108,8,0,0,0,0,0,0,0,0,0,0,0,0,0
14933,1,90,25,16,0,0,0,0,0,0,0,90,0,25
23124,8,65,15,13,75,0,0,0,100,0,80,-42,111,56
19019,1,73,0,0,0,0,80,0,83,0,0,115,0,50
22572,8,0,0,0,0,0,0,0,0,0,0,0,0,0
21721,1,90,77,0,75,0,0,0,75,0,0,105,0,56
23086,8,0,0,0,0,0,0,0,0,0,0,0,0,0
18725,1,90,85,80,100,60,45,0,75,0,8,101,0,69
18944,1,90,77,0,60,0,30,0,0,0,0,117,0,50
24337,1,0,0,60,100,100,0,0,100,0,0,87,0,56
21803,1,0,0,0,0,0,0,0,0,0,0,0,0,0
21455,7,90,58,0,100,96,10,0,0,0,0,116,0,56
18691,1,0,0,0,0,0,0,0,0,0,0,96,0,13
19111,1,65,56,0,100,19,10,0,0,0,0,111,0,50
21860,1,0,0,0,0,0,80,0,0,0,0,84,0,63
20068,1,0,16,0,0,0,0,0,0,0,0,88,0,13
18963,1,90,100,0,0,0,0,0,0,0,0,0,0,13
21357,1,88,70,0,0,0,0,0,0,0,0,97,0,38
19970,1,90,81,0,100,0,40,20,100,0,23,105,0,56
20865,1,90,13,60,100,80,40,0,0,0,0,119,0,56
18814,1,96,67,0,98,60,65,0,25,0,0,87,0,63
18614,1,90,94,80,100,60,55,9,91,0,0,102,0,75
18569,1,90,5,0,91,15,80,0,75,0,0,115,0,56
21929,1,90,77,0,0,0,0,0,100,0,0,113,0,50
24270,1,90,67,66,33,0,80,0,0,0,0,107,0,56
20882,1,90,0,0,75,0,90,0,0,0,0,102,0,50
20212,1,65,0,5,75,0,0,0,91,0,0,108,0,50
21021,7,0,0,0,0,0,0,0,0,0,0,0,0,0
21416,1,0,0,60,100,60,50,0,0,0,0,100,0,56
21442,1,0,0,0,0,0,10,0,0,0,0,101,0,13
22950,7,0,0,0,0,0,0,0,0,0,0,0,0,0
19265,1,100,100,100,100,100,100,100,100,100,100,100,100,100
22970,7,0,0,0,0,0,0,0,100,0,0,96,0,25
12519,1,81,84,53,96,97,30,28,90,0,40,101,0,69
